path,total_return,terminal_wealth,max_drawdown,sharpe
623,0.697094,169709,-0.315553,0.570008
624,2.75237,375237,-0.182984,1.29882
625,1.64143,264143,-0.321873,0.992464
626,0.318527,131853,-0.244541,0.342615
627,0.73478,173478,-0.284737,0.590018
628,0.91156,191156,-0.531027,0.64329
629,0.805352,180535,-0.299853,0.613478
630,0.688697,168870,-0.257706,0.554678
631,0.973241,197324,-0.408748,0.665139
632,3.05919,405919,-0.211952,1.3421
633,0.464456,146446,-0.342424,0.429911
634,1.09004,209004,-0.335234,0.774048
635,1.04639,204639,-0.204768,0.710586
636,1.90441,290441,-0.237795,1.00775
637,0.867136,186714,-0.378078,0.661358
638,0.838323,183832,-0.358866,0.628447
639,0.672496,167250,-0.231369,0.559986
640,1.37961,237961,-0.222514,0.818684
641,0.235477,123548,-0.375803,0.276956
642,2.15739,315739,-0.147861,1.12594
643,0.51062,151062,-0.259919,0.485697
644,1.41878,241878,-0.219679,0.89894
645,0.420916,142092,-0.348753,0.436652
646,-0.316608,68339.2,-0.394322,-0.239785
647,3.57685,457685,-0.17829,1.48963
648,0.94409,194409,-0.240767,0.680845
649,-0.234558,76544.2,-0.409959,-0.130427
