ticker,strategy,window_id,date,action,price,quantity,cost,slippage,portfolio_value,realized_pnl
BTC-USD,MACD_Momentum,1,2022-06-26,BUY,21507.242388,4,86.028970,42.992988,99870.978042,0.000000
BTC-USD,MACD_Momentum,1,2022-08-07,SELL,22952.024106,4,91.808096,45.927012,105601.289809,5601.289809
BTC-USD,MACD_Momentum,1,2022-08-09,BUY,23823.390117,4,95.293560,47.622969,105458.373280,0.000000
BTC-USD,MACD_Momentum,1,2022-08-18,SELL,23329.368543,4,93.317474,46.682078,103436.592478,-2164.697332
BTC-USD,MACD_Momentum,1,2022-09-10,BUY,21387.600565,4,85.550402,42.753824,103308.288251,0.000000
BTC-USD,MACD_Momentum,1,2022-09-19,SELL,19408.862979,4,77.635452,38.837145,95358.456280,-8078.136198
BTC-USD,MACD_Momentum,1,2022-09-29,BUY,19437.493187,4,77.749973,38.855559,95241.850748,0.000000
BTC-USD,MACD_Momentum,2,2022-10-18,BUY,19560.242030,4,78.240968,39.100934,99882.658098,0.000000
BTC-USD,MACD_Momentum,2,2022-10-21,SELL,19043.676523,4,76.174706,38.106406,97779.322298,-2220.677702
BTC-USD,MACD_Momentum,2,2022-10-23,BUY,19217.338242,4,76.869353,38.415469,97664.037477,0.000000
BTC-USD,MACD_Momentum,2,2022-11-03,SELL,20152.608108,4,80.610432,40.325379,101362.921978,3583.599679
BTC-USD,MACD_Momentum,2,2022-11-05,BUY,21155.404447,4,84.621618,42.289664,101236.010696,0.000000
BTC-USD,MACD_Momentum,2,2022-11-08,SELL,20590.371539,4,82.361486,41.201344,98935.807241,-2427.114737
BTC-USD,MACD_Momentum,2,2022-11-19,BUY,16704.568813,5,83.522844,41.740552,98810.543845,0.000000
BTC-USD,MACD_Momentum,2,2022-11-22,SELL,15774.409631,5,78.872048,39.455752,94122.616436,-4813.190805
BTC-USD,MACD_Momentum,2,2022-11-23,BUY,16203.686662,5,81.018433,40.488972,94001.109030,0.000000
BTC-USD,MACD_Momentum,2,2022-12-17,SELL,16638.658931,5,83.193295,41.617456,96133.266053,2010.649617
BTC-USD,MACD_Momentum,2,2022-12-26,BUY,16850.671125,5,84.253356,42.105625,96006.907072,0.000000
BTC-USD,MACD_Momentum,2,2022-12-29,SELL,16544.046104,5,82.720231,41.380806,94433.167364,-1700.098689
BTC-USD,MACD_Momentum,2,2023-01-03,BUY,16697.192080,5,83.485960,41.722119,94307.959285,0.000000
BTC-USD,MACD_Momentum,2,2023-01-27,SELL,23019.201438,5,115.096007,57.576792,125844.632189,31411.464824
BTC-USD,MACD_Momentum,3,2023-02-18,BUY,24577.579523,3,73.732739,36.847945,99889.419316,0.000000
BTC-USD,MACD_Momentum,3,2023-02-25,SELL,23188.524938,3,69.565575,34.800187,95689.537929,-4310.462071
BTC-USD,MACD_Momentum,3,2023-03-15,BUY,24783.311244,3,74.349934,37.156389,95578.031606,0.000000
BTC-USD,MACD_Momentum,3,2023-04-02,SELL,28448.614280,3,85.345843,42.694269,106525.751261,10836.213332
BTC-USD,MACD_Momentum,3,2023-04-12,BUY,30246.697822,3,90.740093,45.347373,106389.663794,0.000000
BTC-USD,MACD_Momentum,3,2023-04-18,SELL,29434.367251,3,88.303102,44.173638,103909.716352,-2616.034909
BTC-USD,MACD_Momentum,3,2023-05-28,BUY,26884.593782,3,80.653781,40.306737,103788.755833,0.000000
BTC-USD,MACD_Momentum,3,2023-06-06,SELL,25719.243320,3,77.157730,38.598164,100255.853454,-3653.862897
BTC-USD,MACD_Momentum,3,2023-06-07,BUY,27249.268216,3,81.747805,40.853476,100133.252174,0.000000
BTC-USD,MACD_Momentum,3,2023-06-08,SELL,26334.480470,3,79.003441,39.521481,97350.738970,-2905.114484
BTC-USD,MACD_Momentum,4,2023-06-18,BUY,26523.712260,3,79.571137,39.765686,99880.663178,0.000000
BTC-USD,MACD_Momentum,4,2023-07-07,SELL,29893.044048,3,89.679132,44.861997,109938.745095,9938.745095
BTC-USD,MACD_Momentum,4,2023-08-09,BUY,29781.578660,3,89.344736,44.650043,109804.750316,0.000000
BTC-USD,MACD_Momentum,4,2023-08-17,SELL,28685.452833,3,86.056358,43.049704,106474.966519,-3463.778576
BTC-USD,MACD_Momentum,4,2023-08-30,BUY,27739.947026,3,83.219841,41.589126,106350.157552,0.000000
BTC-USD,MACD_Momentum,4,2023-10-12,SELL,26859.856322,3,80.579569,40.309939,103670.894997,-2804.071522
BTC-USD,MACD_Momentum,4,2023-10-17,BUY,28536.358705,3,85.609076,42.783146,103542.502774,0.000000
BTC-USD,MACD_Momentum,5,2023-11-11,BUY,37328.725348,2,74.657451,37.310070,99888.032479,0.000000
BTC-USD,MACD_Momentum,5,2023-11-14,SELL,36473.543168,2,72.947086,36.491789,98142.031104,-1857.968896
BTC-USD,MACD_Momentum,5,2023-12-03,BUY,39491.943135,2,78.983886,39.472207,98023.575010,0.000000
BTC-USD,MACD_Momentum,5,2023-12-13,SELL,41447.730611,2,82.895461,41.468465,101891.726709,3749.695606
BTC-USD,MACD_Momentum,5,2024-01-09,BUY,47011.134445,2,94.022269,46.987641,101750.716800,0.000000
BTC-USD,MACD_Momentum,5,2024-01-13,SELL,42778.045590,2,85.556091,42.799445,93245.970638,-8645.756071
BTC-USD,MACD_Momentum,5,2024-01-30,BUY,43321.876676,2,86.643753,43.300227,93116.026658,0.000000
BTC-USD,MACD_Momentum,6,2024-02-28,BUY,57099.633205,1,57.099633,28.535549,99914.364818,0.000000
BTC-USD,MACD_Momentum,6,2024-03-17,SELL,65283.685578,1,65.283686,32.658172,108061.669054,8061.669054
BTC-USD,MACD_Momentum,6,2024-05-06,BUY,64070.331656,1,64.070332,32.019156,107965.579566,0.000000
BTC-USD,MACD_Momentum,6,2024-05-12,SELL,60763.107154,1,60.763107,30.396752,104629.611114,-3432.057941
BTC-USD,MACD_Momentum,6,2024-05-13,BUY,61481.944359,1,61.481944,30.725609,104537.403560,0.000000
BTC-USD,MACD_Momentum,6,2024-05-31,SELL,68328.334367,1,68.328334,34.181258,111346.190843,6716.579729
BTC-USD,MACD_Momentum,6,2024-06-06,BUY,71118.385172,1,71.118385,35.541422,111239.531036,0.000000
BTC-USD,MACD_Momentum,6,2024-06-09,SELL,69262.843441,1,69.262843,34.648746,109350.267884,-1995.922959
BTC-USD,MACD_Momentum,7,2024-07-14,BUY,59254.862625,1,59.254863,29.612625,99911.132512,0.000000
BTC-USD,MACD_Momentum,7,2024-08-03,SELL,61384.101189,1,61.384101,30.707404,102008.599601,2008.599601
BTC-USD,MACD_Momentum,7,2024-08-22,BUY,61198.900564,1,61.198901,30.584158,101916.816542,0.000000
BTC-USD,MACD_Momentum,7,2024-09-01,SELL,58940.315881,1,58.940316,29.484900,99629.875701,-2378.723900
BTC-USD,MACD_Momentum,7,2024-09-13,BUY,58159.389381,1,58.159389,29.065162,99542.651149,0.000000
BTC-USD,MACD_Momentum,7,2024-10-03,SELL,60602.168133,1,60.602168,30.316242,101953.892895,2324.017194
BTC-USD,MACD_Momentum,7,2024-10-15,BUY,66083.392371,1,66.083392,33.025184,101854.784319,0.000000
BTC-USD,MACD_Momentum,8,2024-11-07,BUY,75674.904480,1,75.674904,37.818543,99886.506553,0.000000
BTC-USD,MACD_Momentum,8,2024-11-28,SELL,95906.967840,1,95.906968,47.977473,120060.481487,20060.481487
BTC-USD,MACD_Momentum,8,2025-01-07,BUY,102299.975988,1,102.299976,51.124426,119907.057085,0.000000
BTC-USD,MACD_Momentum,8,2025-01-08,SELL,96875.701980,1,96.875702,48.462082,114437.031801,-5623.449686
BTC-USD,MACD_Momentum,8,2025-01-16,BUY,100555.549523,1,100.555550,50.252648,114286.223603,0.000000
BTC-USD,MACD_Momentum,8,2025-02-01,SELL,102351.595477,1,102.351595,51.201398,116030.170609,1593.138808
BTC-USD,MACD_Momentum,9,2025-03-20,BUY,86916.389602,1,86.916390,43.436477,99869.647134,0.000000
BTC-USD,MACD_Momentum,9,2025-04-07,SELL,78182.225270,1,78.182225,39.110668,91100.737053,-8899.262947
BTC-USD,MACD_Momentum,9,2025-04-12,BUY,83446.217883,1,83.446218,41.702258,90975.588577,0.000000
BTC-USD,MACD_Momentum,9,2025-05-30,SELL,105593.387832,1,105.593388,52.823105,113058.867397,21958.130344
