path,total_return,terminal_wealth,max_drawdown,sharpe
776,0.0459697,104597,-0.485711,0.133096
777,0.195173,119517,-0.328514,0.253431
778,2.08558,308558,-0.193529,1.0731
779,0.177915,117792,-0.277028,0.237691
780,-0.461689,53831.1,-0.594214,-0.428133
781,0.203911,120391,-0.284327,0.260763
782,0.496506,149651,-0.410587,0.454551
783,1.19478,219478,-0.214348,0.797377
784,0.447391,144739,-0.270732,0.425517
785,1.70326,270326,-0.185417,0.946806
786,2.52249,352249,-0.203028,1.34146
787,0.45737,145737,-0.353052,0.440787
788,-0.136295,86370.5,-0.305378,-0.0615272
789,-0.154375,84562.5,-0.387836,-0.0587338
790,-0.356627,64337.3,-0.577323,-0.289339
791,0.117914,111791,-0.310227,0.193512
792,1.28423,228423,-0.280052,0.84765
793,-0.288938,71106.2,-0.664997,-0.189929
794,0.724405,172441,-0.252436,0.606942
795,0.503541,150354,-0.354843,0.474459
796,0.296931,129693,-0.250172,0.325086
797,1.58099,258099,-0.273482,0.916628
798,0.0315385,103154,-0.409568,0.118869
799,0.993216,199322,-0.374683,0.735085
800,1.85014,285014,-0.253202,1.03132
801,0.331518,133152,-0.368918,0.351838
802,0.34504,134504,-0.329692,0.35543
803,0.430964,143096,-0.38139,0.417795
804,0.831428,183143,-0.188446,0.658072
805,-0.135933,86406.7,-0.317626,-0.0372121
806,0.765883,176588,-0.444728,0.584915
807,1.60255,260255,-0.219413,0.969196
808,1.00701,200701,-0.272179,0.693141
809,1.3059,230590,-0.34306,0.881249
810,0.514028,151403,-0.465674,0.471532
811,0.246471,124647,-0.298147,0.29052
812,-0.0181454,98185.5,-0.340417,0.0784935
813,0.241043,124104,-0.395268,0.287348
814,0.111019,111102,-0.429953,0.187772
815,0.154923,115492,-0.333632,0.221486
816,0.00712307,100712,-0.357536,0.0928514
817,3.02118,402118,-0.246315,1.36055
818,-0.131729,86827.1,-0.472542,-0.0131281
819,0.485781,148578,-0.286195,0.44333
820,0.173889,117389,-0.399866,0.235598
821,1.33207,233207,-0.174312,0.88689
822,0.288615,128862,-0.308986,0.311555
823,1.6231,262310,-0.332328,0.958035
824,0.606442,160644,-0.448154,0.529753
825,0.537629,153763,-0.46193,0.449619
826,0.24038,124038,-0.393634,0.284144
827,-0.0342694,96573.1,-0.392328,0.0591051
828,0.908624,190862,-0.349365,0.634331
829,0.297039,129704,-0.262866,0.319785
830,0.740594,174059,-0.184036,0.609535
831,0.0999661,109997,-0.362023,0.178075
832,0.320939,132094,-0.316556,0.333901
833,-0.128582,87141.8,-0.399149,-0.0232471
834,1.19715,219715,-0.329919,0.816951
835,0.694261,169426,-0.490109,0.537044
836,-0.0654314,93456.9,-0.584872,0.0465341
837,0.514578,151458,-0.237831,0.458429
838,-0.200605,79939.5,-0.394443,-0.112821
839,0.161284,116128,-0.330497,0.227803
840,-0.280201,71979.9,-0.593865,-0.185584
841,1.51993,251993,-0.289232,0.907881
842,0.958733,195873,-0.266424,0.710087
843,-0.383719,61628.1,-0.634416,-0.330414
844,1.60525,260525,-0.188616,0.976475
845,0.233385,123338,-0.332868,0.282893
846,0.770144,177014,-0.364746,0.625979
847,1.67719,267719,-0.246678,1.04441
848,0.828528,182853,-0.265236,0.667337
849,-0.222923,77707.7,-0.293627,-0.133926
850,0.947433,194743,-0.223899,0.692075
851,-0.129612,87038.8,-0.319122,-0.0562818
852,0.63647,163647,-0.206265,0.533823
853,-0.166949,83305.1,-0.549712,-0.070835
854,0.269385,126939,-0.261322,0.309676
855,1.09171,209171,-0.219284,0.766371
856,1.44718,244718,-0.226141,0.898502
857,0.415052,141505,-0.385207,0.408463
858,0.24345,124345,-0.258396,0.285766
859,-0.257892,74210.8,-0.57907,-0.165142
860,0.0818258,108183,-0.364343,0.165129
861,0.598214,159821,-0.347459,0.525214
862,0.0545745,105457,-0.258402,0.135528
863,0.0532279,105323,-0.35968,0.140315
864,1.09044,209044,-0.211513,0.788085
865,0.73233,173233,-0.309591,0.568248
866,0.303155,130315,-0.377511,0.336888
867,-0.151543,84845.7,-0.441915,-0.0667395
868,0.119687,111969,-0.347096,0.195939
869,0.576949,157695,-0.412072,0.516885
870,0.397839,139784,-0.292083,0.385741
871,0.605917,160592,-0.371689,0.521503
872,0.32387,132387,-0.478394,0.329467
873,0.257969,125797,-0.321443,0.295989
874,-0.119446,88055.4,-0.449847,-0.0397103
875,-0.230876,76912.4,-0.371426,-0.111151
876,0.357079,135708,-0.325371,0.370835
877,1.11378,211378,-0.258304,0.815079
878,0.824768,182477,-0.347684,0.653238
879,-0.400893,59910.7,-0.600733,-0.385518
880,-0.151423,84857.7,-0.378861,-0.0568241
881,1.68796,268796,-0.301263,1.03809
882,0.174165,117417,-0.385659,0.235787
883,0.412123,141212,-0.279976,0.399711
884,1.99985,299985,-0.224561,1.08122
885,1.02633,202633,-0.219935,0.744701
886,0.663394,166339,-0.197157,0.537553
887,1.12138,212138,-0.381265,0.754732
888,1.32244,232244,-0.289819,0.843306
889,0.177001,117700,-0.413528,0.243291
890,0.944534,194453,-0.232378,0.675046
891,0.783015,178302,-0.355094,0.59913
892,0.15212,115212,-0.49186,0.221446
893,1.78575,278575,-0.171343,1.03366
894,0.590956,159096,-0.236724,0.506283
895,0.00380978,100381,-0.467071,0.0914722
896,0.740189,174019,-0.204744,0.583737
897,0.468622,146862,-0.223178,0.454296
898,1.21081,221081,-0.243758,0.793037
899,0.301199,130120,-0.277423,0.334378
900,0.516448,151645,-0.438318,0.478842
901,0.845256,184526,-0.200514,0.662989
902,0.552111,155211,-0.315237,0.480932
903,-0.351696,64830.4,-0.571093,-0.29652
904,-0.0836838,91631.6,-0.348498,0.00877455
905,2.27585,327585,-0.186346,1.13342
906,-0.530848,46915.2,-0.599482,-0.580496
907,0.257056,125706,-0.212328,0.308503
908,0.715754,171575,-0.218291,0.600387
909,1.86828,286828,-0.280242,1.05311
910,0.861121,186112,-0.210337,0.665843
911,0.779354,177935,-0.25027,0.609893
912,0.283382,128338,-0.390594,0.319953
913,1.42298,242298,-0.34117,0.932848
914,0.100619,110062,-0.295477,0.179879
915,2.04761,304761,-0.137025,1.07965
916,0.159832,115983,-0.361921,0.227287
917,0.500879,150088,-0.349221,0.454443
918,0.84699,184699,-0.263923,0.672909
919,0.00922086,100922,-0.51935,0.0975772
920,0.154585,115458,-0.63774,0.221553
921,0.913728,191373,-0.406771,0.633294
922,-0.0458123,95418.8,-0.465138,0.0520314
923,0.264565,126456,-0.371253,0.307048
924,0.13856,113856,-0.269329,0.211064
925,-0.0510686,94893.1,-0.334862,0.0497195
926,-0.0619898,93801,-0.399621,0.0324688
927,-0.480484,51951.6,-0.58391,-0.487598
928,0.314956,131496,-0.336688,0.339923
929,2.11463,311463,-0.239705,1.13331
930,-0.175755,82424.5,-0.352943,-0.0928868
931,0.947485,194749,-0.294713,0.681915
932,0.282682,128268,-0.36059,0.320259
933,0.916884,191688,-0.257896,0.701574
934,-0.230505,76949.5,-0.397432,-0.130596
935,0.598232,159823,-0.307717,0.526602
936,-0.445936,55406.4,-0.455016,-0.459198
937,0.92361,192361,-0.288412,0.682902
938,2.35424,335424,-0.267525,1.18874
939,-0.000130693,99986.9,-0.411424,0.0962256
940,0.570213,157021,-0.345667,0.483014
941,-0.0889057,91109.4,-0.423629,0.00864079
942,-0.220075,77992.5,-0.561201,-0.136596
943,0.475956,147596,-0.356821,0.437064
944,-0.207923,79207.7,-0.392013,-0.117583
945,0.901598,190160,-0.253406,0.671986
946,0.106235,110623,-0.421073,0.185051
947,-0.0532924,94670.8,-0.316496,0.0479815
948,0.329537,132954,-0.306179,0.348197
949,0.183646,118365,-0.492646,0.241936
950,-0.255772,74422.8,-0.500173,-0.169711
951,0.439965,143996,-0.317655,0.421946
952,0.644107,164411,-0.272527,0.546329
953,0.93112,193112,-0.224021,0.712625
954,2.55539,355539,-0.205715,1.31792
955,0.499084,149908,-0.248517,0.475948
956,-0.131633,86836.7,-0.504453,-0.0377595
957,0.6294,162940,-0.350547,0.545328
958,-0.343325,65667.5,-0.610835,-0.288931
959,-0.137606,86239.4,-0.469327,-0.0322367
960,2.86615,386615,-0.170149,1.28356
961,0.677914,167791,-0.340077,0.559807
962,1.40236,240236,-0.267196,0.841768
963,-0.236153,76384.7,-0.459232,-0.13302
964,0.915986,191599,-0.352201,0.649543
965,0.147088,114709,-0.381069,0.215675
966,0.463853,146385,-0.406941,0.411535
967,-0.21875,78125,-0.432036,-0.137822
968,3.93043,493043,-0.201274,1.57754
969,0.780375,178037,-0.218638,0.602653
970,-0.271079,72892.1,-0.652599,-0.171135
971,-0.0186152,98138.5,-0.424502,0.0724228
972,1.03235,203235,-0.310906,0.780994
973,0.0344523,103445,-0.476799,0.126718
974,1.55291,255291,-0.166033,0.954888
975,2.28529,328529,-0.176872,1.17896
976,0.584316,158432,-0.343586,0.478468
977,1.29855,229855,-0.327323,0.825974
978,0.517856,151786,-0.329536,0.458936
979,1.22179,222179,-0.316226,0.817461
980,-0.228749,77125.1,-0.549902,-0.139701
981,-0.507037,49296.3,-0.582878,-0.533485
982,0.306722,130672,-0.389408,0.341342
983,-0.15732,84268,-0.570587,-0.0471387
984,1.11888,211888,-0.263292,0.74266
985,-0.331696,66830.4,-0.588736,-0.239067
986,1.8541,285410,-0.283462,1.04622
987,0.925307,192531,-0.303616,0.670011
988,0.641381,164138,-0.524475,0.525545
989,-0.189903,81009.7,-0.474623,-0.0980664
990,-0.0995982,90040.2,-0.39544,-0.00927727
991,-0.0662993,93370.1,-0.497535,0.0248057
992,1.22654,222654,-0.333406,0.79967
993,2.26171,326171,-0.401456,1.13326
994,0.147738,114774,-0.433746,0.216828
995,0.713559,171356,-0.27563,0.573859
996,0.739569,173957,-0.312081,0.596096
997,0.0969368,109694,-0.387333,0.176129
998,0.00327722,100328,-0.233168,0.0993849
999,-0.122516,87748.4,-0.418335,0.00507517
