schema_version,date,ticker,trend_regime,volatility_regime,regime,volatility_value,volatility_threshold,information_cutoff,volatility_threshold_method
2,2021-01-03,BTC-USD,bull,high_volatility,bull/high_volatility,0.570443,0.484938,2021-01-03,expanding_median_strictly_prior_volatility
2,2021-01-04,BTC-USD,bull,high_volatility,bull/high_volatility,0.596885,0.485141,2021-01-04,expanding_median_strictly_prior_volatility
2,2021-01-05,BTC-USD,bull,high_volatility,bull/high_volatility,0.553091,0.485157,2021-01-05,expanding_median_strictly_prior_volatility
2,2021-01-06,BTC-USD,bull,high_volatility,bull/high_volatility,0.569351,0.485173,2021-01-06,expanding_median_strictly_prior_volatility
2,2021-01-07,BTC-USD,bull,high_volatility,bull/high_volatility,0.588932,0.485432,2021-01-07,expanding_median_strictly_prior_volatility
2,2021-01-08,BTC-USD,bull,high_volatility,bull/high_volatility,0.589580,0.485691,2021-01-08,expanding_median_strictly_prior_volatility
2,2021-01-09,BTC-USD,bull,high_volatility,bull/high_volatility,0.586558,0.485893,2021-01-09,expanding_median_strictly_prior_volatility
2,2021-01-10,BTC-USD,bull,high_volatility,bull/high_volatility,0.613226,0.486095,2021-01-10,expanding_median_strictly_prior_volatility
2,2021-01-11,BTC-USD,bull,high_volatility,bull/high_volatility,0.704140,0.486106,2021-01-11,expanding_median_strictly_prior_volatility
2,2021-01-12,BTC-USD,bull,high_volatility,bull/high_volatility,0.728085,0.486117,2021-01-12,expanding_median_strictly_prior_volatility
2,2021-01-13,BTC-USD,bull,high_volatility,bull/high_volatility,0.781515,0.486140,2021-01-13,expanding_median_strictly_prior_volatility
2,2021-01-14,BTC-USD,bull,high_volatility,bull/high_volatility,0.785306,0.486163,2021-01-14,expanding_median_strictly_prior_volatility
2,2021-01-15,BTC-USD,bull,high_volatility,bull/high_volatility,0.819104,0.486209,2021-01-15,expanding_median_strictly_prior_volatility
2,2021-01-16,BTC-USD,bull,high_volatility,bull/high_volatility,0.824520,0.486254,2021-01-16,expanding_median_strictly_prior_volatility
2,2021-01-17,BTC-USD,bull,high_volatility,bull/high_volatility,0.828683,0.486302,2021-01-17,expanding_median_strictly_prior_volatility
2,2021-01-18,BTC-USD,bull,high_volatility,bull/high_volatility,0.828937,0.486350,2021-01-18,expanding_median_strictly_prior_volatility
2,2021-01-19,BTC-USD,bull,high_volatility,bull/high_volatility,0.823223,0.486407,2021-01-19,expanding_median_strictly_prior_volatility
2,2021-01-20,BTC-USD,bull,high_volatility,bull/high_volatility,0.828520,0.486463,2021-01-20,expanding_median_strictly_prior_volatility
2,2021-01-21,BTC-USD,bull,high_volatility,bull/high_volatility,0.973994,0.486843,2021-01-21,expanding_median_strictly_prior_volatility
2,2021-01-22,BTC-USD,bull,high_volatility,bull/high_volatility,0.949059,0.487222,2021-01-22,expanding_median_strictly_prior_volatility
2,2021-01-23,BTC-USD,bull,high_volatility,bull/high_volatility,0.953053,0.487531,2021-01-23,expanding_median_strictly_prior_volatility
2,2021-01-24,BTC-USD,bull,high_volatility,bull/high_volatility,0.948502,0.487840,2021-01-24,expanding_median_strictly_prior_volatility
2,2021-01-25,BTC-USD,bull,high_volatility,bull/high_volatility,0.920798,0.487909,2021-01-25,expanding_median_strictly_prior_volatility
2,2021-01-26,BTC-USD,bull,high_volatility,bull/high_volatility,0.866431,0.487977,2021-01-26,expanding_median_strictly_prior_volatility
2,2021-01-27,BTC-USD,bull,high_volatility,bull/high_volatility,0.845926,0.488054,2021-01-27,expanding_median_strictly_prior_volatility
2,2021-01-28,BTC-USD,bull,high_volatility,bull/high_volatility,0.920065,0.488132,2021-01-28,expanding_median_strictly_prior_volatility
2,2021-01-29,BTC-USD,bull,high_volatility,bull/high_volatility,0.927476,0.488145,2021-01-29,expanding_median_strictly_prior_volatility
2,2021-01-30,BTC-USD,bull,high_volatility,bull/high_volatility,0.914891,0.488158,2021-01-30,expanding_median_strictly_prior_volatility
2,2021-01-31,BTC-USD,bull,high_volatility,bull/high_volatility,0.886053,0.488515,2021-01-31,expanding_median_strictly_prior_volatility
2,2021-02-01,BTC-USD,bull,high_volatility,bull/high_volatility,0.871701,0.488872,2021-02-01,expanding_median_strictly_prior_volatility
2,2021-02-02,BTC-USD,bull,high_volatility,bull/high_volatility,0.820295,0.489554,2021-02-02,expanding_median_strictly_prior_volatility
2,2021-02-03,BTC-USD,bull,high_volatility,bull/high_volatility,0.824723,0.490235,2021-02-03,expanding_median_strictly_prior_volatility
2,2021-02-04,BTC-USD,bull,high_volatility,bull/high_volatility,0.796581,0.490447,2021-02-04,expanding_median_strictly_prior_volatility
2,2021-02-05,BTC-USD,bull,high_volatility,bull/high_volatility,0.800853,0.490658,2021-02-05,expanding_median_strictly_prior_volatility
2,2021-02-06,BTC-USD,bull,high_volatility,bull/high_volatility,0.803816,0.491131,2021-02-06,expanding_median_strictly_prior_volatility
2,2021-02-07,BTC-USD,bull,high_volatility,bull/high_volatility,0.802722,0.491604,2021-02-07,expanding_median_strictly_prior_volatility
2,2021-02-08,BTC-USD,bull,high_volatility,bull/high_volatility,1.028210,0.491625,2021-02-08,expanding_median_strictly_prior_volatility
2,2021-02-09,BTC-USD,bull,high_volatility,bull/high_volatility,1.023122,0.491646,2021-02-09,expanding_median_strictly_prior_volatility
2,2021-02-10,BTC-USD,bull,high_volatility,bull/high_volatility,0.883524,0.492856,2021-02-10,expanding_median_strictly_prior_volatility
2,2021-02-11,BTC-USD,bull,high_volatility,bull/high_volatility,0.880519,0.494065,2021-02-11,expanding_median_strictly_prior_volatility
2,2021-02-12,BTC-USD,bull,high_volatility,bull/high_volatility,0.868668,0.495289,2021-02-12,expanding_median_strictly_prior_volatility
2,2021-02-13,BTC-USD,bull,high_volatility,bull/high_volatility,0.873693,0.496514,2021-02-13,expanding_median_strictly_prior_volatility
2,2021-02-14,BTC-USD,bull,high_volatility,bull/high_volatility,0.872287,0.496700,2021-02-14,expanding_median_strictly_prior_volatility
2,2021-02-15,BTC-USD,bull,high_volatility,bull/high_volatility,0.881073,0.496886,2021-02-15,expanding_median_strictly_prior_volatility
2,2021-02-16,BTC-USD,bull,high_volatility,bull/high_volatility,0.819627,0.497028,2021-02-16,expanding_median_strictly_prior_volatility
2,2021-02-17,BTC-USD,bull,high_volatility,bull/high_volatility,0.783246,0.497171,2021-02-17,expanding_median_strictly_prior_volatility
2,2021-02-18,BTC-USD,bull,high_volatility,bull/high_volatility,0.791611,0.497270,2021-02-18,expanding_median_strictly_prior_volatility
2,2021-02-19,BTC-USD,bull,high_volatility,bull/high_volatility,0.813752,0.497368,2021-02-19,expanding_median_strictly_prior_volatility
2,2021-02-20,BTC-USD,bull,high_volatility,bull/high_volatility,0.787783,0.497481,2021-02-20,expanding_median_strictly_prior_volatility
2,2021-02-21,BTC-USD,bull,high_volatility,bull/high_volatility,0.785848,0.497593,2021-02-21,expanding_median_strictly_prior_volatility
2,2021-02-22,BTC-USD,bull,high_volatility,bull/high_volatility,0.833773,0.498188,2021-02-22,expanding_median_strictly_prior_volatility
2,2021-02-23,BTC-USD,bull,high_volatility,bull/high_volatility,0.928602,0.498784,2021-02-23,expanding_median_strictly_prior_volatility
2,2021-02-24,BTC-USD,bull,high_volatility,bull/high_volatility,0.922079,0.500916,2021-02-24,expanding_median_strictly_prior_volatility
2,2021-02-25,BTC-USD,bull,high_volatility,bull/high_volatility,0.951315,0.503049,2021-02-25,expanding_median_strictly_prior_volatility
2,2021-02-26,BTC-USD,bull,high_volatility,bull/high_volatility,0.954094,0.503434,2021-02-26,expanding_median_strictly_prior_volatility
2,2021-02-27,BTC-USD,bull,high_volatility,bull/high_volatility,0.952736,0.503820,2021-02-27,expanding_median_strictly_prior_volatility
2,2021-02-28,BTC-USD,bull,high_volatility,bull/high_volatility,0.690179,0.504087,2021-02-28,expanding_median_strictly_prior_volatility
2,2021-03-01,BTC-USD,bull,high_volatility,bull/high_volatility,0.775971,0.504353,2021-03-01,expanding_median_strictly_prior_volatility
2,2021-03-02,BTC-USD,bull,high_volatility,bull/high_volatility,0.771070,0.504763,2021-03-02,expanding_median_strictly_prior_volatility
2,2021-03-03,BTC-USD,bull,high_volatility,bull/high_volatility,0.751433,0.505173,2021-03-03,expanding_median_strictly_prior_volatility
2,2021-03-04,BTC-USD,bull,high_volatility,bull/high_volatility,0.765782,0.505378,2021-03-04,expanding_median_strictly_prior_volatility
2,2021-03-05,BTC-USD,bull,high_volatility,bull/high_volatility,0.764943,0.505582,2021-03-05,expanding_median_strictly_prior_volatility
2,2021-03-06,BTC-USD,bull,high_volatility,bull/high_volatility,0.756021,0.505945,2021-03-06,expanding_median_strictly_prior_volatility
2,2021-03-07,BTC-USD,bull,high_volatility,bull/high_volatility,0.769860,0.506307,2021-03-07,expanding_median_strictly_prior_volatility
2,2021-03-08,BTC-USD,bull,high_volatility,bull/high_volatility,0.767941,0.506390,2021-03-08,expanding_median_strictly_prior_volatility
2,2021-03-09,BTC-USD,bull,high_volatility,bull/high_volatility,0.758580,0.506473,2021-03-09,expanding_median_strictly_prior_volatility
2,2021-03-10,BTC-USD,bull,high_volatility,bull/high_volatility,0.759623,0.507607,2021-03-10,expanding_median_strictly_prior_volatility
2,2021-03-11,BTC-USD,bull,high_volatility,bull/high_volatility,0.712609,0.508741,2021-03-11,expanding_median_strictly_prior_volatility
2,2021-03-12,BTC-USD,bull,high_volatility,bull/high_volatility,0.713622,0.508775,2021-03-12,expanding_median_strictly_prior_volatility
2,2021-03-13,BTC-USD,bull,high_volatility,bull/high_volatility,0.747473,0.508809,2021-03-13,expanding_median_strictly_prior_volatility
2,2021-03-14,BTC-USD,bull,high_volatility,bull/high_volatility,0.724002,0.508904,2021-03-14,expanding_median_strictly_prior_volatility
2,2021-03-15,BTC-USD,bull,high_volatility,bull/high_volatility,0.655414,0.508999,2021-03-15,expanding_median_strictly_prior_volatility
2,2021-03-16,BTC-USD,bull,high_volatility,bull/high_volatility,0.655032,0.509183,2021-03-16,expanding_median_strictly_prior_volatility
2,2021-03-17,BTC-USD,bull,high_volatility,bull/high_volatility,0.622161,0.509368,2021-03-17,expanding_median_strictly_prior_volatility
2,2021-03-18,BTC-USD,bull,high_volatility,bull/high_volatility,0.622876,0.509485,2021-03-18,expanding_median_strictly_prior_volatility
2,2021-03-19,BTC-USD,bull,high_volatility,bull/high_volatility,0.620483,0.509602,2021-03-19,expanding_median_strictly_prior_volatility
2,2021-03-20,BTC-USD,bull,high_volatility,bull/high_volatility,0.608670,0.510005,2021-03-20,expanding_median_strictly_prior_volatility
2,2021-03-21,BTC-USD,bull,high_volatility,bull/high_volatility,0.523179,0.510408,2021-03-21,expanding_median_strictly_prior_volatility
2,2021-03-22,BTC-USD,bull,high_volatility,bull/high_volatility,0.553504,0.510409,2021-03-22,expanding_median_strictly_prior_volatility
2,2021-03-23,BTC-USD,bull,high_volatility,bull/high_volatility,0.534936,0.510410,2021-03-23,expanding_median_strictly_prior_volatility
2,2021-03-24,BTC-USD,bull,high_volatility,bull/high_volatility,0.531553,0.511135,2021-03-24,expanding_median_strictly_prior_volatility
2,2021-03-25,BTC-USD,bull,high_volatility,bull/high_volatility,0.538705,0.511860,2021-03-25,expanding_median_strictly_prior_volatility
2,2021-03-26,BTC-USD,bull,high_volatility,bull/high_volatility,0.582985,0.512043,2021-03-26,expanding_median_strictly_prior_volatility
2,2021-03-27,BTC-USD,bull,high_volatility,bull/high_volatility,0.564506,0.512226,2021-03-27,expanding_median_strictly_prior_volatility
2,2021-03-28,BTC-USD,bull,high_volatility,bull/high_volatility,0.561867,0.512900,2021-03-28,expanding_median_strictly_prior_volatility
2,2021-03-29,BTC-USD,bull,high_volatility,bull/high_volatility,0.546597,0.513574,2021-03-29,expanding_median_strictly_prior_volatility
2,2021-03-30,BTC-USD,bull,high_volatility,bull/high_volatility,0.545998,0.513855,2021-03-30,expanding_median_strictly_prior_volatility
2,2021-03-31,BTC-USD,bull,high_volatility,bull/high_volatility,0.535179,0.514136,2021-03-31,expanding_median_strictly_prior_volatility
2,2021-04-01,BTC-USD,bull,high_volatility,bull/high_volatility,0.533968,0.514740,2021-04-01,expanding_median_strictly_prior_volatility
2,2021-04-02,BTC-USD,bull,low_volatility,bull/low_volatility,0.473818,0.515343,2021-04-02,expanding_median_strictly_prior_volatility
2,2021-04-03,BTC-USD,bull,low_volatility,bull/low_volatility,0.472392,0.514740,2021-04-03,expanding_median_strictly_prior_volatility
2,2021-04-04,BTC-USD,bull,low_volatility,bull/low_volatility,0.427975,0.514136,2021-04-04,expanding_median_strictly_prior_volatility
2,2021-04-05,BTC-USD,bull,low_volatility,bull/low_volatility,0.425243,0.513855,2021-04-05,expanding_median_strictly_prior_volatility
2,2021-04-06,BTC-USD,bull,low_volatility,bull/low_volatility,0.409272,0.513574,2021-04-06,expanding_median_strictly_prior_volatility
2,2021-04-07,BTC-USD,bull,low_volatility,bull/low_volatility,0.425658,0.512900,2021-04-07,expanding_median_strictly_prior_volatility
2,2021-04-08,BTC-USD,bull,low_volatility,bull/low_volatility,0.449969,0.512226,2021-04-08,expanding_median_strictly_prior_volatility
2,2021-04-09,BTC-USD,bull,low_volatility,bull/low_volatility,0.449999,0.512043,2021-04-09,expanding_median_strictly_prior_volatility
2,2021-04-10,BTC-USD,bull,low_volatility,bull/low_volatility,0.456098,0.511860,2021-04-10,expanding_median_strictly_prior_volatility
2,2021-04-11,BTC-USD,bull,low_volatility,bull/low_volatility,0.408380,0.511135,2021-04-11,expanding_median_strictly_prior_volatility
2,2021-04-12,BTC-USD,bull,low_volatility,bull/low_volatility,0.410050,0.510410,2021-04-12,expanding_median_strictly_prior_volatility
2,2021-04-13,BTC-USD,bull,low_volatility,bull/low_volatility,0.425208,0.510409,2021-04-13,expanding_median_strictly_prior_volatility
2,2021-04-14,BTC-USD,bull,low_volatility,bull/low_volatility,0.414887,0.510408,2021-04-14,expanding_median_strictly_prior_volatility
2,2021-04-15,BTC-USD,bull,low_volatility,bull/low_volatility,0.358420,0.510005,2021-04-15,expanding_median_strictly_prior_volatility
2,2021-04-16,BTC-USD,bull,low_volatility,bull/low_volatility,0.377308,0.509602,2021-04-16,expanding_median_strictly_prior_volatility
2,2021-04-17,BTC-USD,bull,low_volatility,bull/low_volatility,0.383237,0.509485,2021-04-17,expanding_median_strictly_prior_volatility
2,2021-04-18,BTC-USD,bull,low_volatility,bull/low_volatility,0.458045,0.509368,2021-04-18,expanding_median_strictly_prior_volatility
2,2021-04-19,BTC-USD,bull,low_volatility,bull/low_volatility,0.451792,0.509183,2021-04-19,expanding_median_strictly_prior_volatility
2,2021-04-20,BTC-USD,bull,low_volatility,bull/low_volatility,0.455240,0.508999,2021-04-20,expanding_median_strictly_prior_volatility
2,2021-04-21,BTC-USD,sideways,low_volatility,sideways/low_volatility,0.480368,0.508904,2021-04-21,expanding_median_strictly_prior_volatility
2,2021-04-22,BTC-USD,sideways,low_volatility,sideways/low_volatility,0.495158,0.508809,2021-04-22,expanding_median_strictly_prior_volatility
2,2021-04-23,BTC-USD,sideways,low_volatility,sideways/low_volatility,0.488023,0.508775,2021-04-23,expanding_median_strictly_prior_volatility
2,2021-04-24,BTC-USD,bull,low_volatility,bull/low_volatility,0.480985,0.508741,2021-04-24,expanding_median_strictly_prior_volatility
2,2021-04-25,BTC-USD,sideways,low_volatility,sideways/low_volatility,0.480776,0.507607,2021-04-25,expanding_median_strictly_prior_volatility
2,2021-04-26,BTC-USD,bull,high_volatility,bull/high_volatility,0.621073,0.506473,2021-04-26,expanding_median_strictly_prior_volatility
2,2021-04-27,BTC-USD,bull,high_volatility,bull/high_volatility,0.612173,0.507607,2021-04-27,expanding_median_strictly_prior_volatility
2,2021-04-28,BTC-USD,bull,high_volatility,bull/high_volatility,0.592900,0.508741,2021-04-28,expanding_median_strictly_prior_volatility
2,2021-04-29,BTC-USD,bull,high_volatility,bull/high_volatility,0.597406,0.508775,2021-04-29,expanding_median_strictly_prior_volatility
2,2021-04-30,BTC-USD,bull,high_volatility,bull/high_volatility,0.657245,0.508809,2021-04-30,expanding_median_strictly_prior_volatility
2,2021-05-01,BTC-USD,bull,high_volatility,bull/high_volatility,0.656664,0.508904,2021-05-01,expanding_median_strictly_prior_volatility
2,2021-05-02,BTC-USD,bull,high_volatility,bull/high_volatility,0.660207,0.508999,2021-05-02,expanding_median_strictly_prior_volatility
2,2021-05-03,BTC-USD,bull,high_volatility,bull/high_volatility,0.620242,0.509183,2021-05-03,expanding_median_strictly_prior_volatility
2,2021-05-04,BTC-USD,bull,high_volatility,bull/high_volatility,0.659517,0.509368,2021-05-04,expanding_median_strictly_prior_volatility
2,2021-05-05,BTC-USD,bull,high_volatility,bull/high_volatility,0.723895,0.509485,2021-05-05,expanding_median_strictly_prior_volatility
2,2021-05-06,BTC-USD,bull,high_volatility,bull/high_volatility,0.720536,0.509602,2021-05-06,expanding_median_strictly_prior_volatility
2,2021-05-07,BTC-USD,bull,high_volatility,bull/high_volatility,0.722806,0.510005,2021-05-07,expanding_median_strictly_prior_volatility
2,2021-05-08,BTC-USD,bull,high_volatility,bull/high_volatility,0.676294,0.510408,2021-05-08,expanding_median_strictly_prior_volatility
2,2021-05-09,BTC-USD,bull,high_volatility,bull/high_volatility,0.676527,0.510409,2021-05-09,expanding_median_strictly_prior_volatility
2,2021-05-10,BTC-USD,sideways,high_volatility,sideways/high_volatility,0.692633,0.510410,2021-05-10,expanding_median_strictly_prior_volatility
2,2021-05-11,BTC-USD,sideways,high_volatility,sideways/high_volatility,0.672605,0.511135,2021-05-11,expanding_median_strictly_prior_volatility
2,2021-05-12,BTC-USD,sideways,high_volatility,sideways/high_volatility,0.818139,0.511860,2021-05-12,expanding_median_strictly_prior_volatility
2,2021-05-13,BTC-USD,sideways,high_volatility,sideways/high_volatility,0.818136,0.512043,2021-05-13,expanding_median_strictly_prior_volatility
2,2021-05-14,BTC-USD,sideways,high_volatility,sideways/high_volatility,0.814645,0.512226,2021-05-14,expanding_median_strictly_prior_volatility
2,2021-05-15,BTC-USD,sideways,high_volatility,sideways/high_volatility,0.842506,0.512900,2021-05-15,expanding_median_strictly_prior_volatility
2,2021-05-16,BTC-USD,sideways,high_volatility,sideways/high_volatility,0.748754,0.513574,2021-05-16,expanding_median_strictly_prior_volatility
2,2021-05-17,BTC-USD,sideways,high_volatility,sideways/high_volatility,0.768127,0.513855,2021-05-17,expanding_median_strictly_prior_volatility
2,2021-05-18,BTC-USD,sideways,high_volatility,sideways/high_volatility,0.767822,0.514136,2021-05-18,expanding_median_strictly_prior_volatility
2,2021-05-19,BTC-USD,bear,high_volatility,bear/high_volatility,0.889701,0.514740,2021-05-19,expanding_median_strictly_prior_volatility
2,2021-05-20,BTC-USD,sideways,high_volatility,sideways/high_volatility,0.926735,0.515343,2021-05-20,expanding_median_strictly_prior_volatility
2,2021-05-21,BTC-USD,bear,high_volatility,bear/high_volatility,0.956307,0.515502,2021-05-21,expanding_median_strictly_prior_volatility
2,2021-05-22,BTC-USD,bear,high_volatility,bear/high_volatility,0.960771,0.515660,2021-05-22,expanding_median_strictly_prior_volatility
2,2021-05-23,BTC-USD,bear,high_volatility,bear/high_volatility,0.973599,0.515685,2021-05-23,expanding_median_strictly_prior_volatility
2,2021-05-24,BTC-USD,bear,high_volatility,bear/high_volatility,1.069848,0.515710,2021-05-24,expanding_median_strictly_prior_volatility
2,2021-05-25,BTC-USD,bear,high_volatility,bear/high_volatility,1.015826,0.516689,2021-05-25,expanding_median_strictly_prior_volatility
2,2021-05-26,BTC-USD,bear,high_volatility,bear/high_volatility,1.026279,0.517669,2021-05-26,expanding_median_strictly_prior_volatility
2,2021-05-27,BTC-USD,bear,high_volatility,bear/high_volatility,1.019002,0.518133,2021-05-27,expanding_median_strictly_prior_volatility
2,2021-05-28,BTC-USD,bear,high_volatility,bear/high_volatility,1.022498,0.518596,2021-05-28,expanding_median_strictly_prior_volatility
2,2021-05-29,BTC-USD,bear,high_volatility,bear/high_volatility,1.021657,0.518673,2021-05-29,expanding_median_strictly_prior_volatility
2,2021-05-30,BTC-USD,bear,high_volatility,bear/high_volatility,1.037167,0.518751,2021-05-30,expanding_median_strictly_prior_volatility
2,2021-05-31,BTC-USD,bear,high_volatility,bear/high_volatility,1.056990,0.519856,2021-05-31,expanding_median_strictly_prior_volatility
2,2021-06-01,BTC-USD,bear,high_volatility,bear/high_volatility,0.966391,0.520962,2021-06-01,expanding_median_strictly_prior_volatility
2,2021-06-02,BTC-USD,bear,high_volatility,bear/high_volatility,0.971684,0.520970,2021-06-02,expanding_median_strictly_prior_volatility
2,2021-06-03,BTC-USD,bear,high_volatility,bear/high_volatility,0.990415,0.520978,2021-06-03,expanding_median_strictly_prior_volatility
2,2021-06-04,BTC-USD,bear,high_volatility,bear/high_volatility,0.988012,0.521194,2021-06-04,expanding_median_strictly_prior_volatility
2,2021-06-05,BTC-USD,bear,high_volatility,bear/high_volatility,0.992326,0.521410,2021-06-05,expanding_median_strictly_prior_volatility
2,2021-06-06,BTC-USD,bear,high_volatility,bear/high_volatility,0.975523,0.522295,2021-06-06,expanding_median_strictly_prior_volatility
2,2021-06-07,BTC-USD,bear,high_volatility,bear/high_volatility,0.995757,0.523179,2021-06-07,expanding_median_strictly_prior_volatility
2,2021-06-08,BTC-USD,bear,high_volatility,bear/high_volatility,0.874739,0.523510,2021-06-08,expanding_median_strictly_prior_volatility
2,2021-06-09,BTC-USD,bear,high_volatility,bear/high_volatility,0.897450,0.523841,2021-06-09,expanding_median_strictly_prior_volatility
2,2021-06-10,BTC-USD,bear,high_volatility,bear/high_volatility,0.845598,0.523847,2021-06-10,expanding_median_strictly_prior_volatility
2,2021-06-11,BTC-USD,bear,high_volatility,bear/high_volatility,0.847481,0.523852,2021-06-11,expanding_median_strictly_prior_volatility
2,2021-06-12,BTC-USD,bear,high_volatility,bear/high_volatility,0.821731,0.524232,2021-06-12,expanding_median_strictly_prior_volatility
2,2021-06-13,BTC-USD,bear,high_volatility,bear/high_volatility,0.798719,0.524612,2021-06-13,expanding_median_strictly_prior_volatility
2,2021-06-14,BTC-USD,bear,high_volatility,bear/high_volatility,0.803441,0.524796,2021-06-14,expanding_median_strictly_prior_volatility
2,2021-06-15,BTC-USD,bear,high_volatility,bear/high_volatility,0.800094,0.524979,2021-06-15,expanding_median_strictly_prior_volatility
2,2021-06-16,BTC-USD,bear,high_volatility,bear/high_volatility,0.818362,0.524983,2021-06-16,expanding_median_strictly_prior_volatility
2,2021-06-17,BTC-USD,bear,high_volatility,bear/high_volatility,0.773659,0.524987,2021-06-17,expanding_median_strictly_prior_volatility
2,2021-06-18,BTC-USD,bear,high_volatility,bear/high_volatility,0.797613,0.525329,2021-06-18,expanding_median_strictly_prior_volatility
2,2021-06-19,BTC-USD,bear,high_volatility,bear/high_volatility,0.791103,0.525671,2021-06-19,expanding_median_strictly_prior_volatility
2,2021-06-20,BTC-USD,bear,high_volatility,bear/high_volatility,0.772881,0.526312,2021-06-20,expanding_median_strictly_prior_volatility
2,2021-06-21,BTC-USD,bear,high_volatility,bear/high_volatility,0.867630,0.526953,2021-06-21,expanding_median_strictly_prior_volatility
2,2021-06-22,BTC-USD,bear,high_volatility,bear/high_volatility,0.868533,0.528651,2021-06-22,expanding_median_strictly_prior_volatility
2,2021-06-23,BTC-USD,bear,high_volatility,bear/high_volatility,0.864252,0.530349,2021-06-23,expanding_median_strictly_prior_volatility
2,2021-06-24,BTC-USD,bear,high_volatility,bear/high_volatility,0.848576,0.530925,2021-06-24,expanding_median_strictly_prior_volatility
2,2021-06-25,BTC-USD,bear,high_volatility,bear/high_volatility,0.894101,0.531500,2021-06-25,expanding_median_strictly_prior_volatility
2,2021-06-26,BTC-USD,bear,high_volatility,bear/high_volatility,0.896285,0.531517,2021-06-26,expanding_median_strictly_prior_volatility
2,2021-06-27,BTC-USD,bear,high_volatility,bear/high_volatility,0.909792,0.531535,2021-06-27,expanding_median_strictly_prior_volatility
2,2021-06-28,BTC-USD,bear,high_volatility,bear/high_volatility,0.910184,0.531544,2021-06-28,expanding_median_strictly_prior_volatility
2,2021-06-29,BTC-USD,bear,high_volatility,bear/high_volatility,0.822262,0.531553,2021-06-29,expanding_median_strictly_prior_volatility
2,2021-06-30,BTC-USD,bear,high_volatility,bear/high_volatility,0.824078,0.531975,2021-06-30,expanding_median_strictly_prior_volatility
2,2021-07-01,BTC-USD,bear,high_volatility,bear/high_volatility,0.833405,0.532396,2021-07-01,expanding_median_strictly_prior_volatility
2,2021-07-02,BTC-USD,bear,high_volatility,bear/high_volatility,0.818203,0.532729,2021-07-02,expanding_median_strictly_prior_volatility
2,2021-07-03,BTC-USD,bear,high_volatility,bear/high_volatility,0.733659,0.533063,2021-07-03,expanding_median_strictly_prior_volatility
2,2021-07-04,BTC-USD,bear,high_volatility,bear/high_volatility,0.728077,0.533516,2021-07-04,expanding_median_strictly_prior_volatility
2,2021-07-05,BTC-USD,bear,high_volatility,bear/high_volatility,0.739278,0.533968,2021-07-05,expanding_median_strictly_prior_volatility
2,2021-07-06,BTC-USD,bear,high_volatility,bear/high_volatility,0.725095,0.534136,2021-07-06,expanding_median_strictly_prior_volatility
2,2021-07-07,BTC-USD,bear,high_volatility,bear/high_volatility,0.725388,0.534303,2021-07-07,expanding_median_strictly_prior_volatility
2,2021-07-08,BTC-USD,bear,high_volatility,bear/high_volatility,0.702496,0.534620,2021-07-08,expanding_median_strictly_prior_volatility
2,2021-07-09,BTC-USD,bear,high_volatility,bear/high_volatility,0.711147,0.534936,2021-07-09,expanding_median_strictly_prior_volatility
2,2021-07-10,BTC-USD,bear,high_volatility,bear/high_volatility,0.711353,0.534940,2021-07-10,expanding_median_strictly_prior_volatility
2,2021-07-11,BTC-USD,bear,high_volatility,bear/high_volatility,0.582725,0.534945,2021-07-11,expanding_median_strictly_prior_volatility
2,2021-07-12,BTC-USD,bear,high_volatility,bear/high_volatility,0.590375,0.535062,2021-07-12,expanding_median_strictly_prior_volatility
2,2021-07-13,BTC-USD,bear,high_volatility,bear/high_volatility,0.577004,0.535179,2021-07-13,expanding_median_strictly_prior_volatility
2,2021-07-14,BTC-USD,bear,high_volatility,bear/high_volatility,0.567322,0.535811,2021-07-14,expanding_median_strictly_prior_volatility
2,2021-07-15,BTC-USD,bear,low_volatility,bear/low_volatility,0.485064,0.536442,2021-07-15,expanding_median_strictly_prior_volatility
2,2021-07-16,BTC-USD,bear,low_volatility,bear/low_volatility,0.482655,0.535811,2021-07-16,expanding_median_strictly_prior_volatility
2,2021-07-17,BTC-USD,bear,low_volatility,bear/low_volatility,0.387834,0.535179,2021-07-17,expanding_median_strictly_prior_volatility
2,2021-07-18,BTC-USD,bear,low_volatility,bear/low_volatility,0.390381,0.535062,2021-07-18,expanding_median_strictly_prior_volatility
2,2021-07-19,BTC-USD,bear,low_volatility,bear/low_volatility,0.362525,0.534945,2021-07-19,expanding_median_strictly_prior_volatility
2,2021-07-20,BTC-USD,bear,low_volatility,bear/low_volatility,0.369708,0.534940,2021-07-20,expanding_median_strictly_prior_volatility
2,2021-07-21,BTC-USD,bear,low_volatility,bear/low_volatility,0.455859,0.534936,2021-07-21,expanding_median_strictly_prior_volatility
2,2021-07-22,BTC-USD,bear,low_volatility,bear/low_volatility,0.454884,0.534620,2021-07-22,expanding_median_strictly_prior_volatility
2,2021-07-23,BTC-USD,bear,low_volatility,bear/low_volatility,0.470302,0.534303,2021-07-23,expanding_median_strictly_prior_volatility
2,2021-07-24,BTC-USD,bear,low_volatility,bear/low_volatility,0.472221,0.534136,2021-07-24,expanding_median_strictly_prior_volatility
2,2021-07-25,BTC-USD,bear,low_volatility,bear/low_volatility,0.456743,0.533968,2021-07-25,expanding_median_strictly_prior_volatility
