schema_version,window_mode,continuity_policy,ticker,strategy,window_id,date,action,price,quantity,cost,slippage,portfolio_value,realized_pnl
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,0,2023-04-03,BUY,200.009959,724,144.807210,72.367421,157916.580842,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,0,2023-04-06,SELL,182.988462,724,132.483646,66.274961,145532.900909,-12600.854564
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,0,2023-05-12,BUY,176.158042,803,141.454908,70.692108,145320.753893,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,0,2023-06-30,SELL,261.639104,803,210.096201,105.100651,213822.642339,68289.741430
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,1,2023-07-18,BUY,290.295069,699,202.916253,101.407423,213518.318663,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,1,2023-07-21,SELL,267.866000,699,187.238334,93.666000,197754.568595,-16068.073744
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,1,2023-08-23,BUY,229.454666,805,184.711006,92.309349,197477.548240,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,1,2023-09-20,SELL,266.906489,805,214.859723,107.483603,227503.714740,29749.146145
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,1,2023-10-05,BUY,260.130000,827,215.127510,107.510000,227181.077230,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,1,2023-10-16,SELL,249.924978,827,206.687957,103.395676,218642.346121,-8861.368619
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,1,2023-11-03,BUY,221.260569,950,210.197540,105.046247,218327.102333,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,1,2023-12-04,SELL,235.632125,950,223.850519,111.981250,231861.276363,13218.930242
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,1,2023-12-11,BUY,242.861375,903,219.303822,109.597112,231532.375428,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,1,2023-12-12,SELL,238.430728,903,215.302947,107.705326,227425.794950,-4435.481413
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,1,2023-12-15,BUY,251.335612,860,216.148626,108.020303,227101.626021,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,1,2023-12-29,SELL,254.972456,860,219.276312,109.693003,230118.056181,2692.261231
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,2,2024-02-05,BUY,184.352125,1163,214.401521,107.147187,229796.507473,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,2,2024-03-05,SELL,182.958478,1163,212.780710,106.443577,228070.063124,-2047.993057
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,2,2024-03-20,BUY,173.086500,1264,218.781336,109.336000,227741.945788,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,2,2024-04-04,SELL,169.984972,1264,214.861005,107.484245,223716.089797,-4353.973328
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,2,2024-04-05,BUY,169.164542,1242,210.102361,104.998681,223400.988754,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,2,2024-04-08,SELL,169.255326,1242,210.215115,105.160138,223408.526679,-307.563118
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,2,2024-04-09,BUY,172.996459,1226,212.093658,105.993832,223090.439188,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,2,2024-04-16,SELL,156.661635,1226,192.067165,96.081623,202977.872645,-20430.654034
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,2,2024-04-25,BUY,159.039487,1189,189.097950,94.501724,202694.272971,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,2,2024-05-09,SELL,174.922490,1189,207.982840,104.043442,221465.682175,18487.809530
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,2,2024-05-22,BUY,182.941431,1127,206.174993,103.035978,221156.471204,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,2,2024-05-24,SELL,174.752576,1127,196.946154,98.522338,211833.721706,-9631.960469
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,2,2024-06-14,BUY,185.892903,1102,204.853979,102.375802,211526.491926,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,2,2024-07-01,SELL,209.755071,1102,231.150088,115.632860,237693.826287,25860.104581
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,3,2024-08-14,BUY,207.493694,1086,225.338152,112.612770,237355.875365,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,3,2024-08-28,SELL,209.615141,1086,227.642043,113.877961,239544.737350,1850.911063
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,3,2024-09-05,BUY,223.601750,1037,231.875015,115.879568,239196.982767,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,3,2024-10-03,SELL,244.357756,1037,253.398993,126.762878,260583.440769,21038.703419
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,3,2024-10-25,BUY,256.138015,950,243.331114,121.604755,260218.504901,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,3,2024-11-05,SELL,247.216326,950,234.855510,117.486498,251629.650136,-8953.790633
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,3,2024-11-07,BUY,289.034460,828,239.320533,119.600466,251270.729137,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,3,2024-11-22,SELL,340.919451,828,282.281306,141.211258,294068.821412,42439.171276
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,3,2024-11-25,BUY,360.320085,792,285.373507,142.615446,293640.832459,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,3,2024-11-26,SELL,340.829500,792,269.936964,135.036000,278076.967894,-15991.853518
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,3,2024-12-06,BUY,377.608723,714,269.612629,134.738945,277672.616320,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,3,2024-12-20,SELL,425.297255,714,303.662240,151.907073,311553.304392,33476.336499
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,4,2025-01-16,BUY,423.701735,691,292.777899,146.315792,311114.210701,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,4,2025-01-27,SELL,394.602588,691,272.670388,136.403396,290880.345230,-20672.959162
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,4,2025-02-19,BUY,354.177000,780,276.258060,138.060000,290466.027170,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,4,2025-02-25,SELL,326.856479,780,254.948054,127.537796,269039.132752,-21841.212479
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,4,2025-03-14,BUY,247.433653,1061,262.527105,131.197954,268645.407693,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,4,2025-04-07,SELL,223.668109,1061,237.311863,118.715289,243324.051835,-25715.080917
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,4,2025-04-10,BUY,260.130000,849,220.850370,110.370000,242992.831465,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,4,2025-04-21,SELL,230.144865,849,195.392990,97.745368,217450.428444,-25873.623391
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,4,2025-04-24,BUY,250.625250,823,206.264581,103.080750,217141.083113,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,4,2025-05-08,SELL,279.490190,823,230.020426,115.067747,240769.988958,23319.560515
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,4,2025-05-28,BUY,365.022416,630,229.964122,114.924599,240425.100237,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,4,2025-05-29,SELL,365.107364,630,230.017639,115.066353,240363.523936,-406.465022
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,4,2025-06-17,BUY,326.253041,693,226.093358,112.990184,240024.440394,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,4,2025-06-18,SELL,317.151343,693,219.785880,109.947914,233610.167446,-6753.356490
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,4,2025-06-24,BUY,356.348098,636,226.637391,113.262064,233270.267991,0.000000
2,calendar_duration,continuous_capital,TSLA,MACD_Momentum,4,2025-06-30,SELL,319.740044,636,203.354668,101.728198,209897.452703,-23712.714743
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,0,2023-01-04,BUY,16688.545181,5,83.442726,41.700513,99874.856761,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,0,2023-01-31,SELL,22829.376477,5,114.146882,57.101992,130506.566871,30506.566871
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,0,2023-02-18,BUY,24577.579523,5,122.887898,61.413242,130322.265731,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,0,2023-02-25,SELL,23188.524938,5,115.942625,58.000312,123322.463419,-7184.103452
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,0,2023-03-15,BUY,24783.311244,4,99.133245,49.541852,123173.788323,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,0,2023-04-02,SELL,28448.614280,4,113.794457,56.925691,137770.747862,14448.284442
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,0,2023-04-12,BUY,30246.697822,4,120.986791,60.463164,137589.297906,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,0,2023-04-18,SELL,29434.367251,4,117.737469,58.898184,134282.701316,-3488.046545
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,0,2023-05-28,BUY,26884.593782,4,107.538375,53.742316,134121.420625,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,0,2023-06-06,SELL,25719.243320,4,102.876973,51.464219,129410.884120,-4871.817196
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,0,2023-06-07,BUY,27249.268216,4,108.997073,54.471301,129247.415746,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,0,2023-06-08,SELL,26334.480470,4,105.337922,52.695309,125537.398141,-3873.485979
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,0,2023-06-18,BUY,26523.712260,4,106.094849,53.020914,125378.282378,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,0,2023-06-30,SELL,30462.013327,4,121.848053,60.954504,141062.659508,15525.261367
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,1,2023-08-09,BUY,29781.578660,4,119.126315,59.533391,140883.999803,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,1,2023-08-17,SELL,28685.452833,4,114.741811,57.399605,136444.288074,-4618.371435
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,1,2023-08-30,BUY,27739.947026,4,110.959788,55.452168,136277.876118,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,1,2023-10-12,SELL,26859.856322,4,107.439425,53.746586,132705.526044,-3738.762030
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,1,2023-10-17,BUY,28536.358705,4,114.145435,57.044195,132534.336414,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,1,2023-11-07,SELL,35030.269072,4,140.121076,70.095586,158426.901001,25721.374958
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,1,2023-11-11,BUY,37328.725348,4,149.314901,74.620141,158202.965959,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,1,2023-11-14,SELL,36473.543168,4,145.894173,72.983578,154710.963209,-3715.937793
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,1,2023-12-03,BUY,39491.943135,3,118.475829,59.208311,154533.279069,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,1,2023-12-13,SELL,41447.730611,3,124.343192,62.202697,160335.506617,5624.543408
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,2,2024-01-09,BUY,47011.134445,3,141.033403,70.481461,160123.991753,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,2,2024-01-13,SELL,42778.045590,3,128.334137,64.199168,147366.872511,-12968.634107
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,2,2024-01-30,BUY,43321.876676,3,129.965630,64.950340,147171.956541,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,2,2024-02-24,SELL,50711.002908,3,152.133009,76.104557,169252.152569,21885.280059
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,2,2024-02-28,BUY,57099.633205,2,114.199266,57.071098,169080.882205,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,2,2024-03-17,SELL,65283.685578,2,130.567371,65.316344,185375.490678,16123.338109
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,2,2024-05-06,BUY,64070.331656,2,128.140663,64.038313,185183.311702,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,2,2024-05-12,SELL,60763.107154,2,121.526214,60.793504,178511.374796,-6864.115882
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,2,2024-05-13,BUY,61481.944359,2,122.963889,61.451219,178326.959689,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,2,2024-05-31,SELL,68328.334367,2,136.656669,68.362516,191944.534254,13433.159458
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,2,2024-06-06,BUY,71118.385172,2,142.236770,71.082844,191731.214640,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,2,2024-06-09,SELL,69262.843441,2,138.525687,69.297492,187952.688336,-3991.845918
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,3,2024-07-13,BUY,57937.692650,3,173.813078,86.863107,187692.012151,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,3,2024-08-01,SELL,64593.526924,3,193.780581,96.938760,207552.597498,19599.909162
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,3,2024-08-20,BUY,59523.199852,3,178.569600,89.240180,207284.787718,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,3,2024-08-31,SELL,59087.921729,3,177.263765,88.676221,205890.929764,-1661.667734
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,3,2024-09-13,BUY,58159.389381,3,174.478168,87.195486,205629.256109,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,3,2024-10-02,SELL,60805.906057,3,182.417718,91.254486,213473.583905,7582.654141
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,3,2024-10-15,BUY,66083.392371,3,198.250177,99.075551,213176.258177,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,3,2024-10-27,SELL,66989.964824,3,200.969894,100.535215,215794.081193,2320.497288
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,3,2024-10-29,BUY,69945.001898,2,139.890004,69.910047,215584.281142,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,3,2024-11-04,SELL,68707.761746,2,137.415523,68.742133,213042.295361,-2751.785832
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,3,2024-11-07,BUY,75674.904480,2,151.349809,75.637086,212815.308466,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,3,2024-11-27,SELL,91932.151555,2,183.864303,91.978141,245221.575397,32179.280036
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,3,2024-12-17,BUY,106083.702844,2,212.167406,106.030687,244903.377304,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,3,2024-12-19,SELL,100020.652156,2,200.041304,100.070688,232683.265312,-12538.310085
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-01-03,BUY,96930.167426,2,193.860335,96.881727,232392.523251,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-01-10,SELL,92448.244941,2,184.896490,92.494492,223340.663519,-9342.601793
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-01-15,BUY,96582.313898,2,193.164628,96.534047,223050.964844,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-01-27,SELL,102628.964535,2,205.257929,102.680305,235035.542235,11694.878717
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-02-13,BUY,97937.694375,2,195.875389,97.888750,234741.778096,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-02-19,SELL,95484.764984,2,190.969530,95.532531,229742.838535,-5292.703700
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-02-20,BUY,96680.996027,2,193.361992,96.632680,229452.843863,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-02-25,SELL,91391.398629,2,182.782797,91.437117,218787.498949,-10955.339586
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-03-03,BUY,94295.546086,2,188.591092,94.248422,218504.659435,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-03-10,SELL,80556.849863,2,161.113700,80.597148,190960.401712,-27827.097237
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-03-15,BUY,84010.390453,2,168.020781,83.968406,190708.412525,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-03-30,SELL,82555.685883,2,165.111372,82.596984,187717.860418,-3242.541293
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-04-06,BUY,83546.260066,2,167.092520,83.504508,187467.263391,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-04-07,SELL,78182.225270,2,156.364451,78.221336,176666.333854,-11051.526564
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-04-12,BUY,83446.217883,2,166.892436,83.404516,176416.036903,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-05-01,SELL,94165.752945,2,188.331506,94.212859,197750.180037,21083.846183
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-05-02,BUY,96543.216234,1,96.543216,48.247484,197605.389337,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-05-04,SELL,95829.248906,1,95.829249,47.938594,196843.840244,-906.339793
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-05-09,BUY,103290.744562,1,103.290745,51.619563,196688.929937,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-05-15,SELL,103487.058711,1,103.487059,51.769414,196833.376589,-10.463655
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-05-22,BUY,109728.328934,1,109.728329,54.836746,196668.811514,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-05-25,SELL,107748.372301,1,107.748372,53.901137,194635.943255,-2197.433334
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-06-10,BUY,110350.835344,1,110.350835,55.147844,194470.444576,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-06-14,SELL,106055.031895,1,106.055032,53.054043,190123.733939,-4512.209316
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-06-25,BUY,106100.429953,1,106.100430,53.023703,189964.609806,0.000000
2,calendar_duration,continuous_capital,BTC-USD,MACD_Momentum,4,2025-06-30,SELL,107081.768270,1,107.081768,53.567668,190891.890057,768.156118
