schema_version,ticker,strategy,parameter_set,start_date,end_date,benchmark_ticker,benchmark_execution_policy,benchmark_cost_policy,excess_return_basis,total_return,benchmark_net_return,excess_return,sharpe,sortino,max_drawdown,calmar,turnover,total_costs,trade_count,win_rate,profit_factor
2,TSLA,MA_Cross,short=20;long=200,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.357565,1.066875,-1.424439,-0.014244,-0.014056,-0.747361,-0.095431,9.219894,1382.960041,13,0.166667,0.194974
2,TSLA,MA_Cross,short=30;long=50,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,3.150830,1.066875,2.083955,0.764462,0.863570,-0.704752,0.381291,83.999951,12599.975590,27,0.538462,1.784114
2,TSLA,MA_Cross,short=30;long=100,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.059084,1.066875,-1.125959,0.145992,0.139012,-0.721701,-0.014039,10.090379,1513.533596,13,0.333333,0.602038
2,TSLA,MA_Cross,short=30;long=150,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.281372,1.066875,-1.348246,0.020990,0.019595,-0.698960,-0.076904,9.787374,1468.082195,13,0.333333,0.378199
2,TSLA,MA_Cross,short=30;long=200,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.090317,1.066875,-1.157192,0.149185,0.149312,-0.668474,-0.023493,12.087997,1813.175775,15,0.285714,0.225000
2,BTC-USD,MA_Cross,short=5;long=50,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,9.898105,1.066875,8.831230,1.002789,1.064532,-0.525958,0.601131,350.420681,52563.362673,60,0.433333,2.095512
2,BTC-USD,MA_Cross,short=5;long=100,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,14.016944,1.066875,12.950069,1.100692,1.265489,-0.385531,0.948321,232.329024,34849.712768,30,0.533333,3.928567
2,BTC-USD,MA_Cross,short=5;long=150,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,1.471123,1.066875,0.404248,0.575381,0.561983,-0.293903,0.373109,30.025544,4503.869479,22,0.545455,4.929502
2,BTC-USD,MA_Cross,short=5;long=200,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.925375,1.066875,-0.141500,0.452945,0.456458,-0.365785,0.213953,21.088172,3163.249676,24,0.333333,2.780666
2,BTC-USD,MA_Cross,short=10;long=50,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,8.798540,1.066875,7.731665,0.976809,1.054647,-0.458037,0.655335,273.382888,41007.663451,48,0.500000,2.289590
