path,total_return,terminal_wealth,max_drawdown,sharpe
206,1.61255,261255,-0.26649,0.939049
207,1.63262,263262,-0.239339,0.962083
208,1.40242,240242,-0.283895,0.863453
209,0.693011,169301,-0.28332,0.55955
210,1.3661,236610,-0.35512,0.831757
211,0.183411,118341,-0.40179,0.243418
212,0.838346,183835,-0.419439,0.652025
213,0.68753,168753,-0.354143,0.552723
214,2.14913,314913,-0.217435,1.13712
215,0.992596,199260,-0.259246,0.72068
216,4.66077,566077,-0.236789,1.59763
217,5.90312,690312,-0.150636,1.83833
218,0.31,131000,-0.32887,0.339378
219,0.450158,145016,-0.309024,0.435144
220,2.41004,341004,-0.168022,1.19721
221,4.05904,505904,-0.160338,1.63374
222,0.5466,154660,-0.20575,0.483057
223,1.20246,220246,-0.286294,0.799854
224,1.0187,201870,-0.400338,0.727258
225,0.820989,182099,-0.354046,0.607653
226,2.16093,316093,-0.202386,1.1136
227,1.80435,280435,-0.206069,1.01619
228,0.931883,193188,-0.17151,0.690614
229,0.349084,134908,-0.279161,0.368026
230,0.448102,144810,-0.226581,0.453813
231,-0.312537,68746.3,-0.354742,-0.213984
232,0.301859,130186,-0.382846,0.33374
233,0.437425,143742,-0.20787,0.423027
234,1.58084,258084,-0.158472,0.959775
235,0.549046,154905,-0.251121,0.485692
236,0.499386,149939,-0.303224,0.459336
237,0.931044,193104,-0.151238,0.683323
238,0.587332,158733,-0.358324,0.515546
239,0.280797,128080,-0.400602,0.311514
240,2.25036,325036,-0.244874,1.14752
241,4.17044,517044,-0.136608,1.5639
242,0.503759,150376,-0.239315,0.445971
243,0.965051,196505,-0.22219,0.677147
244,0.359249,135925,-0.376784,0.385569
245,1.44502,244502,-0.281044,0.895715
246,0.465897,146590,-0.308195,0.442096
247,0.646794,164679,-0.21049,0.52942
248,0.283728,128373,-0.275866,0.316183
249,0.477779,147778,-0.418457,0.455804
250,1.21641,221641,-0.359548,0.824039
251,1.15457,215457,-0.280409,0.730111
252,1.3279,232790,-0.213398,0.840002
253,1.22363,222363,-0.338424,0.807312
254,0.172821,117282,-0.219872,0.237353
255,0.518464,151846,-0.49233,0.453883
256,2.12414,312414,-0.172857,1.10543
257,1.16125,216125,-0.376186,0.75338
258,0.123432,112343,-0.331517,0.198093
259,1.16535,216535,-0.214808,0.803093
260,3.5554,455540,-0.179635,1.31586
261,2.41593,341593,-0.215186,1.20061
262,0.668781,166878,-0.254398,0.525132
263,1.08887,208887,-0.222102,0.741354
264,0.649576,164958,-0.355022,0.52781
265,0.562927,156293,-0.377722,0.476887
266,2.22534,322534,-0.169598,1.19792
267,1.06502,206502,-0.328439,0.699368
268,1.86551,286551,-0.286477,1.02565
269,0.693033,169303,-0.281431,0.547843
270,1.45538,245538,-0.321107,0.884559
271,-0.0430222,95697.8,-0.455405,0.054079
272,1.58919,258919,-0.263941,0.936753
273,3.19078,419078,-0.239686,1.42121
274,0.230633,123063,-0.368439,0.282316
275,0.855132,185513,-0.371695,0.657734
276,1.11546,211546,-0.203645,0.748899
277,1.65299,265299,-0.213191,0.92958
278,0.502647,150265,-0.195878,0.465069
279,1.57564,257564,-0.203427,0.932539
280,1.03878,203878,-0.221417,0.761292
281,2.18503,318503,-0.199061,1.07942
282,1.31575,231575,-0.402101,0.876711
283,-0.00239356,99760.6,-0.385099,0.092079
284,1.46684,246684,-0.244143,0.825709
285,0.62167,162167,-0.361931,0.516754
286,0.921171,192117,-0.255176,0.680231
287,1.81957,281957,-0.387163,0.983487
288,0.961712,196171,-0.345063,0.701732
289,1.39184,239184,-0.328667,0.853486
290,1.08294,208294,-0.308644,0.755282
291,2.11682,311682,-0.191413,1.1157
292,1.94146,294146,-0.296407,1.10456
293,1.08931,208931,-0.252229,0.732797
294,0.00577188,100577,-0.475903,0.0990877
295,2.61595,361595,-0.181762,1.12614
296,1.09074,209074,-0.365546,0.718359
297,0.217184,121718,-0.345447,0.265465
298,2.10517,310517,-0.182737,1.07598
299,0.936367,193637,-0.221172,0.703443
300,1.19901,219901,-0.260592,0.79172
301,5.05812,605812,-0.17949,1.77088
302,0.883182,188318,-0.480933,0.632914
303,4.52248,552248,-0.195676,1.5564
304,0.366401,136640,-0.365105,0.372374
305,1.43096,243096,-0.198983,0.839143
306,3.80849,480849,-0.183909,1.4413
307,2.7074,370740,-0.232234,1.29206
308,1.90724,290724,-0.265876,1.07594
309,1.35017,235017,-0.274202,0.886133
310,2.21267,321267,-0.265831,1.08218
311,2.95279,395279,-0.180722,1.35693
312,5.23291,623291,-0.153561,1.74496
313,2.62329,362329,-0.233909,1.20665
314,1.92783,292783,-0.171405,1.05252
315,1.05241,205241,-0.271298,0.711271
316,1.72652,272652,-0.213784,0.948272
317,0.333671,133367,-0.393488,0.358104
318,0.35235,135235,-0.261346,0.372101
319,0.785079,178508,-0.213634,0.619534
320,3.01963,401963,-0.148613,1.39578
321,0.849822,184982,-0.245177,0.63738
322,2.88343,388343,-0.319159,1.23609
323,0.864762,186476,-0.237575,0.655707
324,0.663794,166379,-0.356188,0.539831
325,0.873216,187322,-0.333877,0.666067
326,1.73809,273809,-0.1869,1.02143
327,1.84319,284319,-0.233242,1.02956
328,0.953486,195349,-0.242265,0.721064
329,0.541166,154117,-0.414814,0.471917
330,1.11829,211829,-0.193168,0.749717
331,0.169319,116932,-0.350226,0.23311
332,0.936708,193671,-0.207921,0.689979
333,2.3895,338950,-0.200384,1.15882
334,0.331629,133163,-0.264244,0.351864
335,2.14374,314374,-0.186246,1.11604
336,0.936745,193675,-0.343556,0.678203
337,0.800837,180084,-0.332256,0.62423
338,0.00518182,100518,-0.525474,0.0992885
339,2.55364,355364,-0.202835,1.33864
340,0.534801,153480,-0.40814,0.47958
341,-0.348388,65161.2,-0.575387,-0.269165
342,-0.275396,72460.4,-0.482259,-0.201265
343,3.62746,462746,-0.173156,1.45128
344,0.650118,165012,-0.276474,0.537086
345,0.835951,183595,-0.24177,0.633824
346,2.04804,304804,-0.236177,1.08817
347,0.0993297,109933,-0.418264,0.178518
348,0.285432,128543,-0.391138,0.321255
349,1.38718,238718,-0.154205,0.93197
350,0.371457,137146,-0.273356,0.378525
351,0.370324,137032,-0.311466,0.382676
352,1.2461,224610,-0.210557,0.808677
353,1.1624,216240,-0.31376,0.766758
354,2.70246,370246,-0.32888,1.21734
355,0.818167,181817,-0.371726,0.631294
356,-0.207842,79215.8,-0.471147,-0.101926
357,2.2991,329910,-0.192763,1.21407
358,0.28575,128575,-0.190383,0.338235
359,0.00221778,100222,-0.358336,0.101966
360,1.14469,214469,-0.369483,0.766625
361,3.24733,424733,-0.249001,1.3245
362,2.02318,302318,-0.246807,0.983086
363,1.33548,233548,-0.178466,0.867297
364,1.63868,263868,-0.289365,0.972996
365,1.1583,215830,-0.260249,0.772729
366,1.45394,245394,-0.18177,0.926003
367,1.1616,216160,-0.250703,0.754051
368,0.921048,192105,-0.287768,0.651692
369,1.11003,211003,-0.35226,0.766054
370,0.31731,131731,-0.450838,0.337946
371,3.31991,431991,-0.191497,1.37256
372,1.22917,222917,-0.226547,0.836349
373,2.13025,313025,-0.186349,1.10432
374,0.73911,173911,-0.304721,0.617904
375,0.548556,154856,-0.289988,0.473567
376,-0.0357769,96422.3,-0.353146,0.0596052
377,0.0383815,103838,-0.287226,0.127415
378,3.18293,418293,-0.244247,1.30432
379,2.91985,391985,-0.179094,1.27913
380,1.94756,294756,-0.252559,1.11766
381,2.18444,318444,-0.25886,1.10481
382,0.988758,198876,-0.246396,0.706908
383,1.17435,217435,-0.251324,0.82344
384,3.34872,434872,-0.184198,1.43054
385,2.70285,370285,-0.215966,1.27742
386,0.827055,182706,-0.175703,0.643603
387,0.724282,172428,-0.225324,0.568715
388,5.2662,626620,-0.176736,1.74965
389,1.34601,234601,-0.391251,0.891654
390,2.41457,341457,-0.153848,1.17688
391,2.11793,311793,-0.25664,1.14849
392,2.67379,367379,-0.205035,1.36216
393,1.25579,225579,-0.210316,0.790363
394,2.26068,326068,-0.161514,1.13275
395,2.01929,301929,-0.192585,1.07904
396,0.16628,116628,-0.329693,0.229416
397,0.665822,166582,-0.261426,0.568407
398,2.71356,371356,-0.228994,1.34443
399,1.81705,281705,-0.194068,1.04108
400,1.09933,209933,-0.369151,0.772697
401,-0.00637248,99362.8,-0.33306,0.0875338
402,0.167447,116745,-0.477228,0.23092
403,-0.550268,44973.2,-0.592599,-0.597152
404,1.50653,250653,-0.323697,0.910279
405,1.0807,208070,-0.312625,0.746309
406,0.286201,128620,-0.308175,0.321884
407,0.411768,141177,-0.309982,0.403224
408,0.263212,126321,-0.298657,0.305489
409,0.323247,132325,-0.22466,0.348928
410,2.11908,311908,-0.247085,1.10593
411,1.16421,216421,-0.230954,0.789742
412,0.262287,126229,-0.346929,0.297851
413,0.809876,180988,-0.269857,0.608226
414,0.572976,157298,-0.443588,0.488196
415,0.503349,150335,-0.432318,0.449226
416,1.24841,224841,-0.196556,0.811544
417,0.565096,156510,-0.26954,0.490328
418,1.3803,238030,-0.30846,0.852776
419,2.53548,353548,-0.398954,1.20809
420,0.736087,173609,-0.376417,0.571824
421,0.0256854,102569,-0.46039,0.112753
422,0.798589,179859,-0.236825,0.604369
423,1.58473,258473,-0.210225,0.928195
424,2.2451,324510,-0.294577,1.17721
425,1.22972,222972,-0.254249,0.862504
426,1.68009,268009,-0.176958,0.973328
427,1.28949,228949,-0.302404,0.814117
428,1.09847,209847,-0.245698,0.786203
429,0.417628,141763,-0.295303,0.410389
430,0.683915,168391,-0.229911,0.57199
431,1.48541,248541,-0.305633,0.864606
432,1.64258,264258,-0.186885,0.982128
433,0.602468,160247,-0.201026,0.533182
434,0.589511,158951,-0.305718,0.494938
435,1.09811,209811,-0.209414,0.769164
436,-0.0368313,96316.9,-0.397487,0.0613887
437,-0.177288,82271.2,-0.49184,-0.0839136
438,3.03673,403673,-0.157508,1.33043
439,0.44826,144826,-0.234228,0.437158
440,0.914954,191495,-0.208403,0.693319
441,0.0236819,102368,-0.405066,0.114353
442,0.0143237,101432,-0.371295,0.109314
443,0.539631,153963,-0.272481,0.488359
444,1.10186,210186,-0.26187,0.728231
445,0.755862,175586,-0.31251,0.616196
446,-0.140627,85937.3,-0.407425,-0.048979
447,0.438805,143880,-0.384736,0.410397
448,1.5867,258670,-0.204972,0.905995
449,0.636466,163647,-0.312602,0.561722
450,0.690564,169056,-0.227831,0.54641
451,0.170336,117034,-0.336088,0.231911
452,0.831227,183123,-0.260083,0.629319
453,0.863025,186302,-0.289874,0.673956
454,-0.030688,96931.2,-0.444443,0.0675201
455,1.87605,287605,-0.33798,1.04156
456,2.18734,318734,-0.298308,1.10289
457,0.320157,132016,-0.268629,0.342763
458,1.08547,208547,-0.22394,0.764191
459,1.32515,232515,-0.334609,0.804772
460,0.144926,114493,-0.289179,0.214965
461,3.03643,403643,-0.18484,1.26613
462,0.877945,187794,-0.226354,0.649036
463,0.173922,117392,-0.249158,0.235651
464,1.5882,258820,-0.29751,0.94424
465,2.87207,387207,-0.185163,1.31541
466,0.83263,183263,-0.363789,0.620558
467,0.776817,177682,-0.191125,0.595081
468,2.80002,380002,-0.156167,1.33292
469,0.456349,145635,-0.362291,0.422702
470,0.575882,157588,-0.207801,0.518371
471,0.766513,176651,-0.27824,0.588606
472,0.938065,193807,-0.219466,0.690864
473,0.807852,180785,-0.411233,0.627944
474,1.81509,281509,-0.369631,1.04946
475,0.0790267,107903,-0.410508,0.160629
476,0.415157,141516,-0.382134,0.402632
477,0.201158,120116,-0.44162,0.25753
478,-0.172185,82781.5,-0.379383,-0.0824782
479,0.966539,196654,-0.177937,0.65914
480,1.09103,209103,-0.343496,0.764157
481,1.48662,248662,-0.235961,0.879636
482,1.64936,264936,-0.262954,0.988912
483,2.64893,364893,-0.24124,1.3133
484,1.1855,218550,-0.239725,0.761959
485,0.978893,197889,-0.285641,0.694817
486,0.698761,169876,-0.329454,0.567109
487,0.746527,174653,-0.424371,0.574972
488,0.598573,159857,-0.312713,0.520601
489,1.93328,293328,-0.212425,1.05931
490,1.00417,200417,-0.278507,0.697915
491,2.49079,349079,-0.274956,1.13796
492,1.10218,210218,-0.253673,0.753389
493,0.470239,147024,-0.412869,0.424657
494,0.298989,129899,-0.450007,0.323225
495,0.427968,142797,-0.362856,0.426826
496,0.313988,131399,-0.365278,0.329888
497,1.42016,242016,-0.23532,0.893804
498,1.32001,232001,-0.17507,0.845625
499,1.24071,224071,-0.327297,0.808643
500,2.94942,394942,-0.164404,1.2217
501,1.19446,219446,-0.364511,0.754633
502,0.883317,188332,-0.170643,0.668332
503,0.964382,196438,-0.223308,0.712397
504,0.551788,155179,-0.35405,0.487734
505,1.43005,243005,-0.18771,0.92043
506,-0.101896,89810.4,-0.464856,-0.00654617
507,1.20651,220651,-0.187374,0.809026
508,0.550124,155012,-0.22928,0.486855
509,4.66603,566603,-0.198562,1.65432
510,2.13754,313754,-0.222881,1.17661
511,1.77723,277723,-0.250693,0.9956
512,3.2628,426280,-0.190115,1.34931
513,1.4119,241190,-0.263478,0.845734
514,0.736282,173628,-0.240368,0.603021
515,1.78387,278387,-0.240228,1.00999
516,0.327233,132723,-0.270579,0.35044
517,0.0985362,109854,-0.343586,0.177215
518,2.20023,320023,-0.210947,1.11819
519,1.03013,203013,-0.337744,0.720132
520,0.830132,183013,-0.304207,0.593857
521,1.87603,287603,-0.22718,1.01019
522,1.17406,217406,-0.311949,0.789118
523,0.821303,182130,-0.332447,0.616317
524,0.110162,111016,-0.333705,0.187053
525,0.412565,141256,-0.294545,0.391184
526,0.694677,169468,-0.368121,0.556149
527,0.569314,156931,-0.301338,0.485212
528,0.437003,143700,-0.302142,0.421691
529,0.0701078,107011,-0.357,0.154932
530,1.01903,201903,-0.21826,0.721354
531,0.0268516,102685,-0.268347,0.117798
532,1.16267,216267,-0.182182,0.815534
533,1.33817,233817,-0.243453,0.857405
534,3.85222,485222,-0.215066,1.53662
535,1.83213,283213,-0.241099,1.03093
536,2.93157,393157,-0.21713,1.32568
537,0.737579,173758,-0.213541,0.577284
538,0.674056,167406,-0.268779,0.573165
539,0.0154457,101545,-0.526566,0.112375
540,1.1298,212980,-0.331808,0.74578
541,0.96057,196057,-0.20773,0.656582
542,0.832413,183241,-0.278923,0.598629
543,0.618461,161846,-0.384909,0.525003
544,0.192686,119269,-0.230762,0.253736
545,0.667796,166780,-0.261734,0.545432
546,2.07855,307855,-0.262355,1.1386
547,0.840527,184053,-0.193262,0.654389
548,0.144436,114444,-0.269852,0.215602
549,1.48993,248993,-0.241217,0.914558
550,0.617463,161746,-0.253929,0.531043
551,2.31461,331461,-0.218419,1.23629
552,0.295619,129562,-0.327493,0.321017
553,0.768865,176886,-0.38313,0.571581
554,1.84736,284736,-0.271381,1.04762
555,1.19156,219156,-0.215104,0.819603
556,0.290771,129077,-0.253754,0.317559
557,1.39902,239902,-0.20701,0.859726
558,1.73999,273999,-0.253532,1.04134
559,1.95618,295618,-0.219273,1.06948
560,2.29235,329235,-0.171039,1.15631
561,2.88634,388634,-0.242399,1.31366
562,0.439842,143984,-0.376038,0.420311
563,2.10403,310403,-0.211566,1.05529
564,2.33428,333428,-0.166815,1.14091
565,3.51425,451425,-0.161568,1.37732
566,0.819033,181903,-0.252576,0.645416
567,0.415565,141557,-0.397388,0.409049
568,0.617659,161766,-0.313803,0.528872
569,0.297655,129765,-0.401222,0.323659
